STN,WBAN,YEARMODA,TEMP,DEWP,SLP,STP,VISIB,WDSP,MXSPD,GUST,MAX,MIN,PRCP,SNDP,FRSHTT,A,B,C,D,E,F
699604,03145,20110702,99.7,24,35.2,24,1001.9,24,994.6,24,10.0,24,2.9,24,8.0,999.9,115.0,82.9,0.00G,999.9,000000
699604,03145,20110703,97.4,24,56.9,24,1004.4,22,997.1,24,9.0,24,12.3,24,35.9,42.0,114.1,84.9,0.00G,999.9,000000
699604,03145,20110704,93.5,24,66.0,24,1007.6,24,1000.3,24,10.0,24,9.0,24,19.0,24.1,102.0,87.1,0.00G,999.9,000000
699604,03145,20110705,93.2,24,66.9,24,1008.2,24,1000.9,24,10.0,24,7.2,24,14.0,999.9,105.1,84.9,0.00G,999.9,000000
699604,03145,20110706,89.8,24,66.5,24,1009.7,21,1002.4,24,9.6,24,7.4,24,32.1,40.0,104.0,77.0,0.08G,999.9,010010
699604,03145,20110707,94.3,24,64.5,24,1008.5,24,1001.2,24,8.8,24,5.1,24,14.0,999.9,106.0,84.0,0.00I,999.9,000000
699604,03145,20110708,97.2,24,61.6,24,1005.2,24,997.9,24,10.0,24,4.6,24,8.9,999.9,108.0,84.9,0.00G,999.9,000000
699604,03145,20110709,98.4,24,57.9,24,1003.8,24,996.6,24,10.0,24,6.5,24,13.0,15.9,109.0,87.1,0.00G,999.9,000000
699604,03145,20110710,97.0,24,63.7,24,1004.4,24,997.1,24,10.0,24,10.7,24,15.0,20.0,108.0,88.0,0.00G,999.9,000000
699604,03145,20110711,94.0,24,62.9,24,1006.7,22,999.4,24,9.4,24,11.6,24,15.9,22.9,106.0,84.2,0.00G,999.9,000000
699604,03145,20110712,91.4,24,52.7,24,1007.3,24,1000.0,24,10.0,24,5.0,24,13.0,999.9,104.0,79.0,0.00G,999.9,000000
699604,03145,20110713,91.0,24,35.7,24,1006.4,23,999.1,24,10.0,24,4.9,24,13.0,22.0,102.9,77.0,0.00G,999.9,000000
699604,03145,20110714,89.0,24,39.1,24,1006.6,24,999.3,24,10.0,24,3.6,24,7.0,999.9,100.0,77.0,0.00G,999.9,000000
699604,03145,20110715,88.5,24,45.1,24,1005.9,24,998.6,24,10.0,24,3.8,24,11.1,21.0,100.0,73.9,0.00G,999.9,000000
699604,03145,20110716,89.2,24,44.3,24,1004.5,24,997.1,24,10.0,24,3.9,24,11.1,14.0,102.9,73.9,0.00G,999.9,000000
699604,03145,20110717,91.9,24,39.2,24,1004.6,24,997.2,24,10.0,24,2.7,24,5.1,999.9,108.0,75.0,0.00G,999.9,000000
699604,03145,20110718,98.1,24,39.9,24,1006.2,24,998.9,24,10.0,24,5.7,24,14.0,17.1,109.9,87.1,0.00G,999.9,000000
699604,03145,20110719,97.9,24,53.7,24,1007.5,24,1000.2,24,10.0,24,9.1,24,17.1,18.1,109.0,88.0,0.00G,999.9,000000
699604,03145,20110720,96.8,24,57.4,24,1007.1,24,999.8,24,10.0,24,7.0,24,12.0,999.9,111.0,84.0,0.00G,999.9,000000
699604,03145,20110721,97.5,24,46.0,24,1005.9,24,998.6,24,10.0,24,4.7,24,8.9,999.9,109.9,86.0,0.00G,999.9,000000
699604,03145,20110722,94.5,24,54.2,24,1005.4,24,998.0,24,10.0,24,8.1,24,18.1,21.0,109.0,81.0,0.00G,999.9,000000
699604,03145,20110723,92.1,24,66.6,24,1007.9,24,1000.6,24,10.0,24,11.9,24,15.9,22.0,104.0,82.9,0.00G,999.9,000000
699604,03145,20110724,91.5,24,63.9,24,1011.8,24,1004.5,24,10.0,24,9.7,24,15.9,999.9,99.0,86.0,0.00G,999.9,010000
699604,03145,20110725,93.8,24,54.5,24,1010.4,24,1003.0,24,10.0,24,3.7,24,8.9,999.9,106.0,84.9,0.00G,999.9,000000
699604,03145,20110726,96.3,24,56.7,24,1006.1,24,998.8,24,10.0,24,8.1,24,15.9,21.0,108.0,86.0,0.00G,999.9,000000
699604,03145,20110727,93.5,24,60.6,24,1006.0,24,998.7,24,10.0,24,11.5,24,17.1,22.0,106.0,82.9,0.00G,999.9,000000
699604,03145,20110728,92.7,24,59.5,24,1006.9,24,999.6,24,10.0,24,5.8,24,11.1,14.0,107.1,82.9,0.00G,999.9,000000
699604,03145,20110729,96.3,24,58.1,24,1006.9,23,999.7,24,10.0,24,6.3,24,13.0,18.1,109.0,84.9,0.00G,999.9,000000
699604,03145,20110730,96.3,24,56.7,24,1007.4,24,1000.1,24,10.0,24,5.2,24,14.0,999.9,107.1,88.0,0.00G,999.9,000000
699604,03145,20110731,97.5,24,62.6,24,1007.8,20,1000.5,24,9.6,24,5.0,24,12.0,999.9,108.0,86.0,0.07G,999.9,010010
699604,03145,20110801,98.7,24,59.8,24,1009.6,24,1002.2,24,10.0,24,4.5,24,8.9,999.9,109.0,89.1,0.00I,999.9,000000
699604,03145,20110802,100.5,24,59.7,24,1007.7,23,1000.3,24,9.8,24,4.0,24,15.0,22.0,113.0,88.0,0.00G,999.9,000000
699604,03145,20110803,101.8,24,52.9,24,1005.3,24,998.0,24,10.0,24,6.1,24,11.1,999.9,114.1,91.0,0.00G,999.9,000000
699604,03145,20110804,98.8,24,53.4,24,1005.9,24,998.6,24,10.0,24,7.5,24,15.9,999.9,113.0,84.9,0.00G,999.9,000000
699604,03145,20110805,97.4,24,35.4,24,1007.1,24,999.8,24,9.9,24,4.6,24,9.9,999.9,109.9,84.0,0.00G,999.9,000000
699604,03145,20110806,94.3,24,41.7,24,1007.8,24,1000.5,24,10.0,24,4.6,24,9.9,17.1,108.0,78.1,0.00G,999.9,000000
699604,03145,20110807,95.3,24,67.9,24,1008.0,24,1000.8,24,10.0,24,7.2,24,14.0,19.0,107.1,84.9,0.00G,999.9,000000
699604,03145,20110808,95.5,24,61.7,24,1007.8,24,1000.5,24,10.0,24,7.5,24,12.0,18.1,107.1,84.9,0.00G,999.9,000000
699604,03145,20110809,96.1,24,50.2,24,1006.1,24,998.8,24,10.0,24,6.8,24,13.0,17.1,107.1,86.0,0.00G,999.9,000000
699604,03145,20110810,95.2,24,54.0,24,1005.7,24,998.4,24,10.0,24,9.9,24,14.0,18.1,106.0,84.9,0.00G,999.9,000000
699604,03145,20110811,91.1,24,63.1,24,1008.0,24,1000.7,24,10.0,24,10.4,24,13.0,17.1,102.9,81.0,0.00G,999.9,000000
699604,03145,20110812,92.8,24,51.4,24,1008.4,24,1001.1,24,10.0,24,6.9,24,12.0,14.0,105.1,84.0,0.00G,999.9,000000
699604,03145,20110813,95.6,24,46.4,24,1007.4,24,1000.1,24,10.0,24,5.7,24,9.9,18.1,107.1,84.9,0.00G,999.9,000000
699604,03145,20110814,96.1,24,42.6,24,1007.0,24,999.7,24,10.0,24,4.8,24,11.1,15.0,109.0,84.0,0.00G,999.9,000000
699604,03145,20110815,95.0,24,54.9,24,1005.8,24,998.5,24,10.0,24,8.7,24,17.1,18.1,108.0,84.0,0.00G,999.9,000000
699604,03145,20110816,93.0,24,67.9,24,1007.6,24,1000.2,24,10.0,24,8.7,24,12.0,15.0,107.1,82.9,0.00G,999.9,000000
699604,03145,20110817,96.7,24,64.3,24,1008.8,24,1001.5,24,10.0,24,5.8,24,12.0,999.9,109.9,88.0,0.00G,999.9,000000
699604,03145,20110818,99.0,24,63.4,24,1007.4,24,1000.1,24,10.0,24,5.6,24,12.0,17.1,111.9,88.0,0.00G,999.9,000000
699604,03145,20110819,95.4,24,64.0,24,1006.4,23,999.0,24,9.4,24,12.6,24,26.0,32.1,107.1,87.1,0.00G,999.9,000000
699604,03145,20110820,94.0,24,57.0,24,1005.9,24,998.6,24,10.0,24,9.7,24,14.0,15.9,106.0,82.9,0.00G,999.9,000000
699604,03145,20110821,94.1,24,41.5,24,1007.3,24,1000.0,24,10.0,24,6.4,24,12.0,999.9,108.0,80.1,0.00G,999.9,000000
699604,03145,20110822,96.1,24,45.3,24,1007.8,24,1000.5,24,10.0,24,2.7,24,8.0,999.9,113.0,81.0,0.00G,999.9,000000
699604,03145,20110823,99.6,24,46.2,24,1005.9,24,998.7,24,10.0,24,3.3,24,8.0,999.9,113.0,84.0,0.00G,999.9,000000
699604,03145,20110824,100.2,24,52.9,24,1005.2,24,997.9,24,10.0,24,6.4,24,13.0,999.9,111.9,86.0,0.00G,999.9,000000
699604,03145,20110825,98.2,24,64.2,24,1005.2,24,997.9,24,10.0,24,5.7,24,11.1,999.9,111.9,88.0,0.00G,999.9,010000
699604,03145,20110826,98.8,24,64.3,24,1005.9,24,998.7,24,10.0,24,5.9,24,17.1,21.0,111.9,87.1,0.00G,999.9,000000
699604,03145,20110827,99.7,24,65.2,24,1007.5,24,1000.1,24,10.0,24,7.0,24,15.9,999.9,111.9,91.0,0.00G,999.9,000000
699604,03145,20110828,96.6,24,63.8,24,1007.5,17,1000.8,24,7.9,24,8.2,24,32.1,49.9,109.9,80.6,0.03G,999.9,010010
699604,03145,20110829,98.5,24,62.1,24,1005.4,24,998.1,24,10.0,24,4.8,24,12.0,999.9,111.9,87.1,0.00G,999.9,000000
699604,03145,20110830,98.4,24,59.7,24,1003.5,24,996.2,24,10.0,24,6.3,24,11.1,999.9,111.9,86.0,0.00G,999.9,000000
699604,03145,20110831,99.5,24,35.2,23,1002.7,24,995.5,24,10.0,24,5.0,24,8.9,999.9,111.0,84.9,0.00G,999.9,000000
699604,03145,20110901,98.8,24,29.8,24,1003.7,24,996.4,24,10.0,24,4.5,24,11.1,999.9,111.0,82.9,0.00G,999.9,000000
699604,03145,20110902,93.4,24,58.7,24,1006.4,24,999.1,24,8.9,24,6.1,24,18.1,24.1,109.9,84.9,0.00G,999.9,000000
699604,03145,20110903,93.3,24,66.5,24,1006.0,24,998.8,24,9.8,24,5.1,24,11.1,999.9,108.0,82.9,0.00G,999.9,000000
699604,03145,20110904,95.7,24,60.2,24,1005.1,24,997.8,24,10.0,24,5.1,24,11.1,999.9,111.0,82.9,0.00G,999.9,000000
699604,03145,20110905,95.2,24,67.5,24,1006.1,21,998.9,24,9.8,24,9.2,24,27.0,34.0,109.9,73.9,0.00G,999.9,010010
699604,03145,20110906,87.5,24,67.1,24,1009.1,23,1001.8,24,9.7,24,5.3,24,15.0,999.9,105.1,75.2,0.46G,999.9,010010
699604,03145,20110907,96.0,24,57.2,24,1009.5,24,1002.1,24,10.0,24,4.2,24,12.0,15.0,111.0,82.0,0.00G,999.9,000000
699604,03145,20110908,98.5,24,52.9,24,1008.7,24,1001.4,24,10.0,24,2.3,24,8.9,999.9,113.0,84.0,0.00G,999.9,000000
699604,03145,20110909,95.6,24,56.5,24,1005.4,24,998.1,24,10.0,24,8.1,24,12.0,15.9,111.0,82.0,0.00G,999.9,010010
699604,03145,20110910,92.6,24,58.1,24,1004.9,24,997.6,24,9.7,24,11.7,24,19.0,25.1,100.9,82.0,0.00G,999.9,000000
699604,03145,20110911,90.2,24,57.1,24,1008.7,24,1001.4,24,10.0,24,12.4,24,18.1,24.1,100.9,82.9,0.00G,999.9,000000
699604,03145,20110912,90.4,24,55.8,24,1012.1,23,1004.7,24,9.6,24,4.7,24,34.0,42.9,102.0,82.9,0.00G,999.9,010010
699604,03145,20110913,85.1,24,63.3,24,1013.2,22,1005.7,24,9.8,24,9.7,24,28.0,35.9,95.0,75.0,0.10G,999.9,010010
699604,03145,20110914,79.3,24,57.8,24,1011.7,23,1004.3,24,10.0,24,5.1,24,12.0,999.9,93.9,70.0,0.02G,999.9,010010
699604,03145,20110915,85.4,24,54.9,24,1008.2,24,1000.7,24,10.0,24,2.6,24,7.0,999.9,97.0,73.9,0.00G,999.9,000000
699604,03145,20110916,86.9,24,56.1,24,1008.1,24,1000.7,24,10.0,24,5.3,24,11.1,15.9,98.1,75.0,0.00G,999.9,000000
699604,03145,20110917,85.2,24,60.2,24,1010.2,24,1002.8,24,10.0,24,6.8,24,11.1,999.9,96.1,78.1,0.00G,999.9,000000
699604,03145,20110918,86.6,24,57.1,24,1012.8,24,1005.4,24,10.0,24,2.3,24,7.0,999.9,100.0,73.0,0.00G,999.9,000000
699604,03145,20110919,90.0,24,50.1,24,1011.7,24,1004.2,24,10.0,24,3.4,24,7.0,999.9,105.1,75.9,0.00G,999.9,000000
699604,03145,20110920,90.0,24,43.6,24,1008.9,24,1001.6,24,10.0,24,1.4,24,6.0,999.9,105.1,75.9,0.00G,999.9,000000
699604,03145,20110921,90.4,24,43.0,24,1007.7,24,1000.4,24,10.0,24,2.4,24,7.0,999.9,105.1,75.0,0.00G,999.9,000000
699604,03145,20110922,92.0,24,44.7,24,1009.2,24,1001.9,24,10.0,24,2.9,24,13.0,999.9,107.1,79.0,0.00G,999.9,000000
699604,03145,20110923,92.5,24,44.1,24,1010.8,24,1003.5,24,10.0,24,1.9,24,6.0,999.9,108.0,78.1,0.00G,999.9,000000
699604,03145,20110924,92.9,24,47.9,24,1008.6,24,1001.3,24,10.0,24,3.4,24,8.9,999.9,106.0,80.1,0.00G,999.9,000000
699604,03145,20110925,88.3,24,41.8,24,1007.2,24,999.9,24,10.0,24,6.9,24,14.0,20.0,104.0,72.0,0.00G,999.9,000000
699604,03145,20110926,86.0,24,48.3,24,1008.0,24,1000.6,24,10.0,24,3.3,24,12.0,999.9,99.0,73.9,0.00G,999.9,000000
699604,03145,20110927,86.8,24,49.1,24,1010.4,24,1003.0,24,10.0,24,2.1,24,7.0,999.9,99.0,75.9,0.00G,999.9,000000
699604,03145,20110928,87.1,24,49.9,24,1011.7,24,1004.3,24,10.0,24,4.2,24,8.9,999.9,98.1,73.9,0.00G,999.9,000000
699604,03145,20110929,86.3,24,50.1,24,1010.9,24,1003.5,24,10.0,24,2.7,24,6.0,999.9,100.0,73.9,0.00G,999.9,000000
699604,03145,20110930,89.1,24,49.5,24,1009.4,23,1002.1,24,10.0,24,3.0,24,8.9,999.9,105.1,77.0,0.00G,999.9,010010
699604,03145,20111003,88.5,24,59.3,24,1009.2,24,1001.9,24,10.0,24,6.3,24,15.0,21.0,99.0,77.0,0.00G,999.9,010000
699604,03145,20111004,80.2,24,48.7,24,1007.8,24,1000.5,24,9.6,24,7.7,24,18.1,26.0,90.0,73.0,0.01G,999.9,000000
699604,03145,20111005,72.0,24,42.4,24,1010.2,23,1002.7,24,9.6,24,7.5,24,22.0,31.1,82.9,64.0,0.00G,999.9,000000
699604,03145,20111006,71.4,24,40.9,24,1008.4,24,1001.0,24,10.0,24,11.1,24,17.1,22.0,82.0,61.0,0.00G,999.9,000000
699604,03145,20111007,68.0,24,34.0,24,1012.6,24,1005.0,24,10.0,24,7.7,24,13.0,19.0,80.1,57.9,0.00G,999.9,000000
699604,03145,20111008,70.7,24,27.5,24,1014.8,24,1007.2,24,10.0,24,4.2,24,14.0,18.1,84.9,55.9,0.00G,999.9,000000
699604,03145,20111009,74.7,24,32.4,24,1012.6,24,1005.1,24,10.0,24,4.7,24,8.9,14.0,86.0,61.0,0.00G,999.9,000000
699604,03145,20111010,76.7,24,33.1,24,1010.5,24,1003.1,24,10.0,24,3.9,24,8.0,999.9,90.0,64.0,0.00G,999.9,000000
699604,03145,20111011,78.1,24,34.2,24,1009.5,24,1002.1,24,10.0,24,2.5,24,8.0,999.9,95.0,63.0,0.00G,999.9,000000
699604,03145,20111012,83.5,24,38.3,24,1009.6,24,1002.2,24,10.0,24,5.0,24,13.0,19.0,100.0,66.9,0.00G,999.9,000000
699604,03145,20111013,86.4,24,29.8,24,1008.9,24,1001.5,24,10.0,24,5.1,24,9.9,999.9,102.0,70.0,0.00G,999.9,000000
699604,03145,20111014,82.6,24,41.9,24,1008.2,24,1000.8,24,10.0,24,1.2,24,5.1,999.9,99.0,66.0,0.00G,999.9,000000
699604,03145,20111015,82.8,24,46.0,24,1008.8,24,1001.4,24,10.0,24,1.2,24,5.1,999.9,99.0,66.9,0.00G,999.9,000000
699604,03145,20111016,83.3,24,47.0,24,1010.3,24,1002.9,24,10.0,24,2.0,24,5.1,999.9,100.9,69.1,0.00G,999.9,000000
699604,03145,20111017,85.3,24,46.8,24,1012.1,24,1004.6,24,10.0,24,3.0,24,7.0,999.9,100.9,71.1,0.00G,999.9,000000
699604,03145,20111018,87.6,24,31.1,24,1012.2,24,1004.8,24,10.0,24,8.2,24,12.0,17.1,98.1,79.0,0.00G,999.9,000000
699604,03145,20111019,82.2,24,31.0,24,1009.2,24,1001.8,24,9.9,24,3.5,24,8.0,999.9,97.0,68.0,0.00G,999.9,000000
699604,03145,20111020,80.1,24,38.1,24,1009.7,24,1002.2,24,10.0,24,3.3,24,11.1,17.1,95.0,66.0,0.00G,999.9,000000
699604,03145,20111021,79.2,24,48.5,24,1013.5,24,1006.1,24,10.0,24,3.5,24,8.9,999.9,91.9,68.0,0.00G,999.9,000000
699604,03145,20111022,82.7,24,46.1,24,1013.6,24,1006.2,24,10.0,24,3.3,24,8.0,999.9,99.0,68.0,0.00G,999.9,000000
699604,03145,20111023,84.2,24,32.7,24,1011.9,24,1004.5,24,10.0,24,3.4,24,8.0,999.9,99.0,72.0,0.00G,999.9,000000
699604,03145,20111024,80.3,24,42.2,24,1011.7,24,1004.2,24,10.0,24,2.2,24,6.0,999.9,93.9,66.9,0.00G,999.9,000000
699604,03145,20111025,80.2,24,52.8,24,1011.6,24,1004.2,24,9.7,24,3.9,24,14.0,20.0,91.9,69.1,0.00G,999.9,000000
699604,03145,20111026,71.7,24,41.5,24,1010.5,24,1003.0,24,10.0,24,9.9,24,15.0,24.1,84.0,63.0,0.00G,999.9,000000
699604,03145,20111027,70.4,24,17.1,24,1014.4,24,1006.8,24,10.0,24,9.6,24,15.0,22.9,79.0,62.1,0.00G,999.9,000000
699604,03145,20111028,69.4,24,18.3,24,1016.0,24,1008.5,24,10.0,24,3.8,24,8.0,999.9,84.9,57.9,0.00G,999.9,000000
699604,03145,20111029,72.5,24,26.1,24,1015.3,24,1007.8,24,10.0,24,2.8,24,8.9,999.9,88.0,60.1,0.00G,999.9,000000
699604,03145,20111030,72.0,24,28.4,24,1015.0,24,1007.4,24,10.0,24,2.7,24,7.0,999.9,91.0,57.0,0.00G,999.9,000000
699604,03145,20111031,74.9,24,29.8,24,1013.6,24,1006.1,24,10.0,24,2.0,24,4.1,999.9,91.0,60.1,0.00G,999.9,000000
699604,03145,20111101,73.3,24,34.2,24,1010.2,24,1002.7,24,10.0,24,2.0,24,6.0,999.9,89.1,60.1,0.00G,999.9,000000
699604,03145,20111102,72.4,24,18.4,24,1017.1,24,1009.6,24,9.9,24,11.9,24,21.0,28.0,86.0,64.0,0.00G,999.9,000000
699604,03145,20111103,64.6,24,13.9,24,1017.2,24,1009.6,24,10.0,24,4.5,24,8.9,999.9,79.0,52.0,0.00G,999.9,000000
699604,03145,20111104,67.1,24,30.1,24,1007.9,24,1000.4,24,10.0,24,4.4,24,11.1,999.9,75.0,61.0,0.00G,999.9,000000
699604,03145,20111105,56.3,24,41.7,24,1011.0,24,1002.9,24,9.8,24,6.8,24,21.0,29.9,68.0,48.0,0.07G,999.9,010000
699604,03145,20111106,59.1,24,35.6,24,1015.0,24,1007.3,24,10.0,24,3.6,24,6.0,999.9,68.0,51.1,0.00G,999.9,000000
699604,03145,20111107,59.5,24,38.0,24,1015.9,24,1008.2,24,10.0,24,4.7,24,9.9,15.9,68.0,48.9,0.00G,999.9,000000
699604,03145,20111108,57.7,24,31.8,24,1021.9,24,1014.2,24,10.0,24,4.0,24,13.0,17.1,70.0,46.0,0.00G,999.9,000000
699604,03145,20111109,60.5,24,25.1,24,1024.0,24,1016.3,24,10.0,24,8.2,24,15.0,19.0,73.0,51.1,0.00G,999.9,000000
699604,03145,20111110,64.9,24,24.5,24,1022.2,24,1014.5,24,10.0,24,7.9,24,14.0,19.0,77.0,53.1,0.00G,999.9,000000
699604,03145,20111111,65.8,24,26.8,24,1015.2,24,1007.6,24,10.0,24,4.0,24,9.9,999.9,75.0,59.0,0.00G,999.9,000000
699604,03145,20111112,64.7,24,37.1,24,1010.1,24,1002.5,24,10.0,24,7.3,24,21.0,28.0,79.0,54.0,0.00G,999.9,000000
699604,03145,20111113,63.4,24,56.3,24,1011.1,16,1003.7,24,8.8,24,4.3,24,13.0,999.9,71.1,57.2,0.34G,999.9,000000
699604,03145,20111114,61.9,24,52.5,24,1012.8,23,1005.1,24,9.6,24,1.3,24,5.1,999.9,72.0,53.1,0.05G,999.9,000000
699604,03145,20111115,63.7,24,52.1,24,1014.3,24,1006.7,24,9.8,24,1.7,24,5.1,999.9,73.0,55.0,0.01G,999.9,000000
699604,03145,20111116,64.6,24,52.0,24,1017.5,23,1009.8,24,9.4,24,2.5,24,5.1,999.9,77.0,55.0,0.01G,999.9,100000
699604,03145,20111117,66.6,24,45.2,24,1017.7,24,1010.1,24,10.0,24,1.9,24,6.0,999.9,79.0,57.0,0.00I,999.9,000000
699604,03145,20111118,64.6,24,47.1,24,1011.4,24,1003.9,24,10.0,24,3.8,24,13.0,999.9,77.0,53.1,0.00G,999.9,000000
699604,03145,20111119,64.2,24,47.0,24,1009.7,22,1002.2,24,10.0,24,5.5,24,13.0,999.9,71.1,57.0,0.00G,999.9,000000
699604,03145,20111120,61.9,24,39.3,24,1012.5,24,1004.9,24,10.0,24,3.5,24,8.9,999.9,69.1,54.0,0.00G,999.9,000000
699604,03145,20111121,62.1,24,45.8,24,1016.2,24,1008.5,24,10.0,24,4.5,24,9.9,999.9,69.1,55.0,0.00G,999.9,000000
699604,03145,20111122,60.4,24,41.3,24,1022.7,24,1015.0,24,10.0,24,2.1,24,6.0,999.9,73.9,50.0,0.00G,999.9,000000
699604,03145,20111123,62.2,24,38.6,24,1017.7,24,1010.1,24,10.0,24,3.4,24,8.9,999.9,75.9,52.0,0.00G,999.9,000000
699604,03145,20111124,61.9,24,45.7,24,1013.0,24,1005.4,24,10.0,24,6.5,24,14.0,19.0,71.1,52.0,0.00G,999.9,000000
699604,03145,20111125,60.2,24,39.4,24,1017.2,24,1009.6,24,10.0,24,4.6,24,8.9,999.9,75.0,50.0,0.00G,999.9,000000
699604,03145,20111126,64.0,24,32.7,24,1022.9,24,1015.2,24,10.0,24,6.3,24,15.9,21.0,80.1,50.0,0.00G,999.9,000000
699604,03145,20111127,65.7,24,20.3,24,1026.0,24,1018.3,24,10.0,24,7.2,24,15.9,18.1,79.0,53.1,0.00G,999.9,000000
699604,03145,20111128,64.1,23,19.3,23,1022.3,23,1014.7,23,10.0,23,4.8,23,8.9,999.9,80.1,50.0,0.00G,999.9,000000
699604,03145,20111129,65.0,24,20.7,24,1018.4,24,1010.7,24,10.0,24,5.1,24,11.1,999.9,78.1,55.0,0.00G,999.9,000000
699604,03145,20111130,62.0,24,27.1,24,1014.0,24,1006.4,24,10.0,24,4.2,24,8.9,999.9,77.0,51.1,0.00G,999.9,000000
699604,03145,20111201,59.5,24,34.8,24,1005.4,24,997.8,24,10.0,24,9.0,24,19.0,21.0,68.0,54.0,0.00G,999.9,000000
699604,03145,20111202,52.5,24,37.5,24,1013.9,24,1006.2,24,10.0,24,4.2,24,11.1,14.0,62.1,44.1,0.00G,999.9,000000
699604,03145,20111203,52.6,24,28.8,24,1015.5,24,1007.8,24,10.0,24,4.7,24,14.0,21.0,60.1,44.1,0.00G,999.9,000000
699604,03145,20111204,50.4,24,14.4,24,1021.8,24,1014.0,24,10.0,24,4.7,24,11.1,18.1,62.1,39.0,0.00G,999.9,000000
699604,03145,20111205,49.5,24,18.6,24,1021.1,24,1013.3,24,10.0,24,5.8,24,19.0,22.0,61.0,39.0,0.00G,999.9,000000
699604,03145,20111206,50.5,24,11.7,24,1027.1,24,1019.3,24,10.0,24,7.9,24,12.0,19.0,57.9,44.1,0.00G,999.9,000000
699604,03145,20111207,49.1,21,10.3,21,1025.2,21,1017.3,21,10.0,21,4.9,21,9.9,999.9,62.1,37.9,0.00G,999.9,000000
699604,03145,20111208,50.2,24,16.6,24,1019.2,21,1011.5,24,10.0,24,4.6,24,8.9,999.9,64.9,39.9,0.00G,999.9,000000
699604,03145,20111209,51.7,24,22.3,24,1020.1,24,1012.4,24,10.0,24,3.5,24,8.0,999.9,68.0,39.9,0.00G,999.9,000000
699604,03145,20111210,55.4,24,23.5,24,1019.3,24,1011.6,24,10.0,24,3.2,24,8.0,999.9,72.0,43.0,0.00G,999.9,000000
699604,03145,20111211,52.0,24,25.1,24,1014.4,24,1006.7,24,10.0,24,1.8,24,6.0,999.9,66.0,39.0,0.00G,999.9,000000
699604,03145,20111212,56.4,24,41.5,24,1009.2,24,1001.5,24,10.0,24,4.0,24,13.0,999.9,62.1,52.0,0.00G,999.9,010000
699604,03145,20111213,52.1,24,46.2,24,1011.0,23,1003.3,24,9.1,24,5.3,24,12.0,999.9,57.0,48.0,0.00G,999.9,010000
699604,03145,20111214,48.4,24,43.9,24,1019.3,18,1011.9,24,3.4,24,2.6,24,8.9,999.9,60.1,39.2,1.12G,999.9,110000
699604,03145,20111215,51.3,24,40.3,24,1021.3,24,1013.5,24,9.7,24,2.1,24,6.0,999.9,62.1,42.1,0.01G,999.9,000000
699604,03145,20111216,54.4,24,37.4,24,1016.2,24,1008.5,24,10.0,24,8.2,24,15.0,22.0,64.0,48.9,0.00G,999.9,010000
699604,03145,20111217,52.9,24,40.4,24,1017.4,24,1009.7,24,10.0,24,4.0,24,17.1,22.0,64.0,45.0,0.00G,999.9,000000
699604,03145,20111218,54.7,24,45.9,24,1019.5,24,1011.8,24,9.8,24,2.9,24,8.9,999.9,61.0,48.9,0.01G,999.9,010000
699604,03145,20111219,52.0,24,41.6,24,1016.9,24,1009.2,24,10.0,24,3.2,24,7.0,999.9,63.0,44.1,0.01G,999.9,000000
699604,03145,20111220,54.2,24,43.2,24,1016.0,24,1008.3,24,10.0,24,4.7,24,8.0,999.9,64.0,48.0,0.00I,999.9,000000
699604,03145,20111221,54.3,24,33.2,24,1014.9,24,1007.3,24,10.0,24,2.3,24,5.1,999.9,66.0,44.1,0.00G,999.9,000000
699604,03145,20111222,53.2,24,23.4,24,1019.7,24,1012.0,24,10.0,24,8.5,24,18.1,28.9,61.0,46.0,0.00G,999.9,000000
699604,03145,20111223,54.0,24,7.8,24,1027.3,24,1019.6,24,10.0,24,11.2,24,18.1,26.0,64.0,48.0,0.00G,999.9,000000
699604,03145,20111224,53.3,24,10.4,24,1028.2,24,1020.3,24,10.0,24,4.6,24,8.0,999.9,66.9,43.0,0.00G,999.9,000000
699604,03145,20111225,52.6,24,18.0,24,1027.2,24,1019.4,24,10.0,24,4.7,24,8.9,999.9,68.0,42.1,0.00G,999.9,000000
699604,03145,20111226,53.9,24,22.3,24,1024.0,24,1016.3,24,10.0,24,5.9,24,9.9,999.9,66.9,44.1,0.00G,999.9,000000
699604,03145,20111227,53.6,24,24.2,24,1023.1,24,1015.3,24,10.0,24,6.2,24,12.0,999.9,68.0,45.0,0.00G,999.9,000000
699604,03145,20111228,54.9,24,20.7,24,1023.2,24,1015.5,24,10.0,24,4.7,24,8.9,999.9,72.0,42.1,0.00G,999.9,000000
699604,03145,20111229,57.0,24,20.9,24,1018.9,24,1011.2,24,10.0,24,5.2,24,8.9,999.9,73.9,46.0,0.00G,999.9,000000
699604,03145,20111230,59.7,24,27.2,24,1016.2,24,1008.5,24,10.0,24,5.1,24,11.1,999.9,75.0,51.1,0.00G,999.9,000000
699604,03145,20111231,60.4,24,32.7,24,1016.2,24,1008.6,24,10.0,24,4.0,24,8.0,999.9,78.1,50.0,0.00G,999.9,000000
699604,03145,20120101,62.9,24,24.8,24,1020.8,24,1013.1,24,10.0,24,5.4,24,12.0,15.9,77.0,51.1,0.00G,999.9,000000
699604,03145,20120102,65.2,24,21.0,24,1022.4,24,1014.8,24,10.0,24,7.6,24,11.1,999.9,79.0,52.0,0.00G,999.9,000000
